dateTime,cpuTime,availRamMb,tcpv4TotalConn,tcpV6TotalConn,httpdSize,httpd1Size,httpd1Private,httpd1NPBytes,httpd1Handle,httpd2Size,total1911,established1911,time_wait1911,fin_wait1911,total1912,established1912,time_wait1912,fin_wait1912,total7077,established7077,time_wait7077,fin_wait7077,total7078,established7078,time_wait7078,fin_wait7078 
11/30/2023 21:06:33.630,12.824924701231632,7290,3651,0,4272128,25600532480,26346868736,4336648,61976,0,2,0,0,0,731,528,201,0,240,2,236,0,14,12,0,0 
11/30/2023 21:07:34.932,10.385668192357834,7378,3560,0,4272128,25600565248,26346868736,4282776,61918,0,2,0,0,0,712,497,213,0,292,2,288,0,16,14,0,0 
11/30/2023 21:08:33.870,9.2238833481347875,7352,3506,0,4272128,25600565248,26346868736,4254936,61881,0,2,0,0,0,674,476,196,0,258,2,254,0,14,12,0,0 
11/30/2023 21:09:33.598,21.738885758011296,7378,3464,0,4272128,25600598016,26346934272,4233000,61856,0,2,0,0,0,652,455,195,0,223,2,219,0,14,12,0,0 
11/30/2023 21:10:33.182,9.4785255369706505,7329,3438,0,4272128,25600598016,26346934272,4214456,61834,0,2,0,0,0,640,449,189,0,212,5,205,0,10,8,0,0 
11/30/2023 21:11:33.344,11.709721579966715,7394,3410,0,4272128,25600598016,26346934272,4202712,61816,0,2,0,0,0,606,430,174,0,220,2,216,0,16,14,0,0 
11/30/2023 21:12:33.179,9.1349263936118756,7366,3391,0,4272128,25600598016,26346934272,4190376,61805,0,2,0,0,0,604,424,178,0,219,2,215,0,12,10,0,0 
11/30/2023 21:13:34.084,13.965742786116731,7371,3353,0,4272128,25600598016,26346934272,4172664,61780,0,2,0,0,0,614,421,191,0,203,2,199,0,14,12,0,0 
11/30/2023 21:14:34.563,10.486922662072429,7374,3342,0,4272128,25600598016,26346934272,4166216,61774,0,2,0,0,0,596,413,181,0,211,2,207,0,15,12,1,0 
11/30/2023 21:15:34.428,9.2872372253565931,7352,3331,0,4272128,25600598016,26346934272,4158920,61762,0,2,0,0,0,582,406,174,0,190,2,186,0,14,12,0,0 
11/30/2023 21:16:33.438,21.151441842092588,7348,3322,0,4272128,25600598016,26346934272,4156472,61761,0,2,0,0,0,565,400,163,0,200,2,196,0,12,10,0,0 
11/30/2023 21:17:33.446,9.9078595193058945,7355,3301,0,4272128,25600598016,26346934272,4145400,61749,0,2,0,0,0,579,398,179,0,224,2,220,0,14,12,0,0 
11/30/2023 21:18:33.428,13.12222391449318,7340,3300,0,4272128,25600598016,26346934272,4147832,61746,0,2,0,0,0,582,396,184,0,220,2,216,0,12,10,0,0 
11/30/2023 21:19:33.143,9.5346312613656998,7358,3303,0,4272128,25600598016,26346934272,4143352,61746,0,3,0,1,0,575,395,178,0,238,6,230,0,14,12,0,0 
11/30/2023 21:20:34.625,9.1319105188114253,7342,3301,0,4272128,25600598016,26346934272,4140408,61739,0,2,0,0,0,558,391,165,0,184,2,180,0,13,11,0,0 
11/30/2023 21:21:33.762,11.818950781601822,7330,3281,0,4272128,25600598016,26346934272,4135816,61734,0,4,2,0,0,552,389,161,0,168,2,164,0,12,10,0,0 
11/30/2023 21:22:34.661,13.583495388936983,7340,3269,0,4272128,25600598016,26346934272,4128072,61725,0,2,0,0,0,561,387,172,0,188,2,184,0,12,10,0,0 
11/30/2023 21:23:32.862,16.188966888094591,7341,3267,0,4272128,25600598016,26346934272,4126456,61724,0,2,0,0,0,561,384,175,0,233,2,229,0,14,12,0,0 
11/30/2023 21:24:32.962,10.283456098628641,7364,3258,0,4272128,25600598016,26346934272,4120968,61717,0,2,0,0,0,545,379,164,0,190,2,186,0,14,12,0,0 
11/30/2023 21:25:32.747,10.533371630529253,7355,3253,0,4272128,25600598016,26346934272,4115480,61710,0,2,0,0,0,554,379,173,0,176,2,172,0,14,12,0,0 
11/30/2023 21:26:33.317,9.3887113382573055,7362,3239,0,4272128,25600598016,26346934272,4114552,61708,0,2,0,0,0,533,374,157,0,171,2,167,0,12,10,0,0 
11/30/2023 21:27:33.702,10.444746503042147,7323,3239,0,4272128,25600598016,26346868736,4111784,61704,0,2,0,0,0,546,372,172,0,244,2,240,0,20,18,0,0 
11/30/2023 21:28:33.656,10.964512362581115,7346,3236,0,4272128,25600598016,26346868736,4110424,61702,0,2,0,0,0,536,371,163,0,166,2,162,0,10,8,0,0 
11/30/2023 21:29:33.454,16.93743593963255,7357,3236,0,4272128,25600598016,26346868736,4108328,61701,0,2,0,0,0,534,370,162,0,184,2,180,0,12,10,0,0 
11/30/2023 21:30:33.236,10.134949681603633,7346,3235,0,4272128,25600598016,26346868736,4104232,61695,0,2,0,0,0,534,368,164,0,181,2,177,0,16,14,0,0 
11/30/2023 21:31:33.273,10.75344314441552,7360,3219,0,4272128,25600598016,26346868736,4101480,61690,0,2,0,0,0,516,363,151,0,178,2,174,0,12,10,0,0 
11/30/2023 21:32:33.354,15.370218562005778,7267,3209,0,4272128,25600598016,26346868736,4096728,61684,0,2,0,0,0,521,363,156,0,153,2,149,0,12,10,0,0 
11/30/2023 21:33:33.182,11.212174427318743,7199,3208,0,4272128,25600598016,26346868736,4095992,61685,0,2,0,0,0,531,364,165,0,182,2,178,0,13,10,1,0 
11/30/2023 21:34:35.143,13.41495073758071,7392,3201,0,4272128,25600598016,26346868736,4092584,61680,0,2,0,0,0,524,360,162,0,193,2,189,0,14,12,0,0 
11/30/2023 21:35:34.061,10.966107400165182,7344,3205,0,4272128,25600598016,26346868736,4088936,61673,0,2,0,0,0,521,360,159,0,164,2,160,0,16,14,0,0 
11/30/2023 21:36:33.333,19.536395851678456,7364,3196,0,4272128,25600598016,26346868736,4090248,61677,0,2,0,0,0,496,355,139,0,133,2,129,0,10,8,0,0 
11/30/2023 21:37:32.948,9.0457376481067886,7450,3186,0,4272128,25600598016,26346868736,4084136,61670,0,3,0,1,0,522,357,163,0,220,2,216,0,12,10,0,0 
11/30/2023 21:38:32.836,9.8278476057880315,7382,3177,0,4272128,25600598016,26346868736,4079544,61665,0,2,0,0,0,531,356,173,0,201,2,197,0,15,12,1,0 
11/30/2023 21:39:32.858,12.407832194915846,7392,3165,0,4272128,25600630784,26346934272,4076952,61658,0,2,0,0,0,511,347,162,0,209,2,205,0,12,10,0,0 
11/30/2023 21:40:33.635,7.3153080925014269,7366,3179,0,4272128,25600630784,26346934272,4074312,61658,0,2,0,0,0,494,345,147,0,147,2,143,0,10,8,0,0 
11/30/2023 21:41:34.172,8.8431643163713538,7354,3163,0,4272128,25600630784,26346934272,4073256,61653,0,2,0,0,0,493,346,145,0,168,2,164,0,12,10,0,0 
11/30/2023 21:42:33.983,8.605453993081424,7383,3160,0,4272128,25600630784,26346934272,4067272,61649,0,2,0,0,0,506,344,160,0,178,2,174,0,14,12,0,0 
11/30/2023 21:43:32.995,15.812920804607543,7386,3148,0,4272128,25600630784,26346934272,4064856,61647,0,2,0,0,0,507,345,160,0,187,2,183,0,16,14,0,0 
11/30/2023 21:44:32.921,10.109932846443193,7397,3144,0,4272128,25600634880,26346934272,4060584,61641,0,2,0,0,0,489,340,147,0,170,2,166,0,11,9,0,0 
11/30/2023 21:45:34.382,16.888336260638859,7277,3148,0,4272128,25600634880,26346934272,4058776,61636,0,3,0,1,0,487,338,147,0,144,2,140,0,12,10,0,0 
11/30/2023 21:46:34.471,10.683165928435445,7438,3139,0,4272128,25600634880,26346934272,4059720,61639,0,2,0,0,0,484,336,146,0,162,2,158,0,12,10,0,0 
11/30/2023 21:47:33.424,12.097657170296216,7384,3135,0,4272128,25600634880,26346934272,4057624,61637,0,2,0,0,0,499,336,161,0,220,2,216,0,12,10,0,0 
11/30/2023 21:48:33.949,8.5286888746192275,7392,3128,0,4272128,25600634880,26346934272,4053528,61631,0,2,0,0,0,485,337,146,0,162,2,158,0,12,10,0,0 
11/30/2023 21:49:33.823,10.249097016316322,7391,3131,0,4272128,25600634880,26346934272,4055816,61634,0,2,0,0,0,485,335,148,0,174,2,170,0,12,10,0,0 
11/30/2023 21:50:33.273,22.133111716949148,7383,3148,0,4272128,25600634880,26346934272,4056552,61635,0,2,0,0,0,496,335,159,0,178,2,174,0,16,14,0,0 
11/30/2023 21:51:33.041,10.95093370706941,7386,3127,0,4272128,25600634880,26346934272,4053320,61630,0,2,0,0,0,478,331,145,0,164,2,160,0,12,10,0,0 
11/30/2023 21:52:33.048,9.0578540203490103,7382,3129,0,4272128,25600634880,26346934272,4065912,61629,0,4,0,2,0,483,333,148,0,157,4,151,0,14,12,0,0 
11/30/2023 21:53:33.777,8.8604952082441901,7405,3116,0,4272128,25600634880,26346934272,4052248,61628,0,2,0,0,0,494,335,157,0,186,2,182,0,10,8,0,0 
11/30/2023 21:54:33.842,9.3932771677096571,7393,3116,0,4272128,25600634880,26346934272,4047608,61625,0,2,0,0,0,489,330,157,0,180,2,176,0,12,10,0,0 
11/30/2023 21:55:34.446,11.620647050218624,7412,3121,0,4272128,25600634880,26346934272,4050984,61618,0,13,6,5,0,499,333,163,0,156,2,152,0,12,10,0,0 
11/30/2023 21:56:33.668,10.1167635757193,7401,3103,0,4272128,25600634880,26346934272,4051016,61619,0,2,0,0,0,463,325,136,0,141,2,137,0,10,8,0,0 
11/30/2023 21:57:33.095,21.444134831605123,7375,3104,0,4272128,25600602112,26346868736,4041880,61615,0,2,0,0,0,481,327,152,0,202,2,198,0,13,11,0,0 
11/30/2023 21:58:32.724,8.7663019407298375,7378,3098,0,4272128,25600602112,26346868736,4039832,61615,0,2,0,0,0,494,328,164,0,175,2,171,0,12,10,0,0 
11/30/2023 21:59:33.144,8.4085104561559714,7401,3087,0,4272128,25600602112,26346868736,4035320,61604,0,2,0,0,0,480,321,157,0,186,2,182,0,12,10,0,0 
11/30/2023 22:00:33.173,7.6180609484442048,7387,3088,0,4272128,25600602112,26346868736,4027896,61599,0,2,0,0,0,471,319,150,0,157,2,153,0,14,12,0,0 
11/30/2023 22:01:33.843,9.5602076215377316,7374,3030,0,4272128,25600602112,26346868736,3998152,61561,0,2,0,0,0,436,297,137,0,157,2,153,0,12,10,0,0 
11/30/2023 22:02:34.093,9.1112218360637094,7410,2992,0,4272128,25600602112,26346868736,3981784,61539,0,2,0,0,0,493,293,198,0,169,2,165,0,13,10,1,0 
11/30/2023 22:03:33.709,17.099873690094558,7420,2982,0,4272128,25600602112,26346868736,3974648,61532,0,2,0,0,0,432,286,144,0,151,2,147,0,12,10,0,0 
11/30/2023 22:04:32.591,12.19348958844293,7428,2975,0,4272128,25600602112,26346868736,3971448,61528,0,2,0,0,0,415,281,132,0,142,2,138,0,10,8,0,0 
11/30/2023 22:05:32.848,10.866873964250201,7387,2976,0,4272128,25600602112,26346868736,3968712,61524,0,2,0,0,0,410,280,128,0,122,2,118,0,10,8,0,0 
11/30/2023 22:06:32.829,9.09948289600141,7378,2958,0,4272128,25600602112,26346868736,3965752,61518,0,2,0,0,0,413,278,133,0,139,2,135,0,10,8,0,0 
11/30/2023 22:07:33.168,10.370325982417617,7386,2954,0,4272128,25600602112,26346868736,3961400,61516,0,2,0,0,0,422,276,144,0,185,2,181,0,12,10,0,0 
11/30/2023 22:08:33.728,11.298501931100969,7426,2943,0,4272128,25600602112,26346868736,3955112,61508,0,2,0,0,0,409,274,133,0,142,2,138,0,11,8,1,0 
11/30/2023 22:09:33.604,9.0544247532213902,7401,2941,0,4272128,25600634880,26346934272,3956488,61508,0,2,0,0,0,407,270,135,0,155,2,151,0,8,6,0,0 
11/30/2023 22:10:33.686,16.000058060759869,7409,2941,0,4272128,25600634880,26346934272,3951864,61502,0,2,0,0,0,403,269,132,0,126,2,122,0,10,8,0,0 
11/30/2023 22:11:32.693,8.1352855380849789,7408,2924,0,4272128,25600634880,26346934272,3948664,61498,0,2,0,0,0,394,264,128,0,138,2,134,0,14,12,0,0 
11/30/2023 22:12:32.925,10.531154106112117,7397,2919,0,4272128,25600634880,26346934272,3945768,61493,0,2,0,0,0,392,262,128,0,127,2,123,0,12,10,0,0 
11/30/2023 22:13:32.616,9.5637675034990988,7395,2916,0,4272128,25600634880,26346934272,3953544,61494,0,2,0,0,0,397,264,131,0,131,2,127,0,10,8,0,0 
11/30/2023 22:14:32.616,8.0108561907957903,7397,2922,0,4272128,25600634880,26346934272,3948616,61493,0,2,0,0,0,403,262,139,0,152,2,148,0,11,8,1,0 
11/30/2023 22:15:34.228,8.9526819498500174,7378,2922,0,4272128,25600634880,26346934272,3947272,61488,0,2,0,0,0,397,261,134,0,128,2,124,0,12,10,0,0 
11/30/2023 22:16:33.639,10.276490510457192,7446,2908,0,4272128,25600667648,26346934272,3952280,61486,0,2,0,0,0,375,257,116,0,123,2,119,0,10,8,0,0 
11/30/2023 22:17:33.458,16.003249721410107,7461,2923,0,4272128,25600700416,26346934272,3943288,61489,0,2,0,0,0,394,260,132,0,163,2,159,0,14,12,0,0 
11/30/2023 22:18:32.646,8.8594833936794455,7469,2916,0,4272128,25600700416,26346934272,3955272,61491,0,2,0,0,0,402,263,137,0,142,2,138,0,12,10,0,0 
11/30/2023 22:19:32.960,12.948896523642695,7244,2911,0,4272128,25600700416,26346934272,3954872,61483,0,2,0,0,0,405,261,142,0,170,2,166,0,14,12,0,0 
11/30/2023 22:20:32.915,9.3863413895536656,7281,2915,0,4272128,25600700416,26346934272,3953112,61483,0,2,0,0,0,380,259,119,0,111,4,105,0,10,8,0,0 
11/30/2023 22:21:33.261,9.4673088320674559,7509,2905,0,4272128,25600700416,26346934272,3952856,61482,0,2,0,0,0,381,258,121,0,126,2,122,0,12,10,0,0 
11/30/2023 22:22:35.322,9.1173407285189079,7448,2902,0,4272128,25600700416,26346934272,3945560,61483,0,2,0,0,0,396,259,135,0,142,2,138,0,12,10,0,0 
11/30/2023 22:23:33.950,9.7280397485495325,7485,2904,0,4272128,25600700416,26346934272,3951464,61483,0,2,0,0,0,400,260,138,0,149,2,145,0,14,12,0,0 
11/30/2023 22:24:33.230,18.9551676545872,7446,2905,0,4272128,25600700416,26346934272,3939032,61480,0,2,0,0,0,390,257,131,0,143,2,139,0,14,12,0,0 
11/30/2023 22:25:32.844,9.1447954879080857,7432,2910,0,4272128,25600700416,26346934272,3949624,61481,0,2,0,0,0,385,259,124,0,104,2,100,0,12,10,0,0 
11/30/2023 22:26:32.884,9.7190227134798963,7434,2914,0,4272128,25600700416,26346934272,3946456,61483,0,2,0,0,0,382,256,124,0,152,2,148,0,10,8,0,0 
11/30/2023 22:27:32.712,11.930305716221557,7442,2903,0,4272128,25600667648,26346868736,3948200,61478,0,2,0,0,0,399,258,139,0,184,2,180,0,12,10,0,0 
11/30/2023 22:28:33.159,8.8890892728324626,7443,2906,0,4272128,25600667648,26346868736,3967320,61478,0,2,0,0,0,395,260,133,0,140,4,134,0,12,10,0,0 
11/30/2023 22:29:34.070,9.0600923774833859,7456,2909,0,4272128,25600667648,26346868736,3947416,61481,0,2,0,0,0,397,258,137,0,149,4,143,0,12,10,0,0 
11/30/2023 22:30:34.065,8.8658338318925107,7447,2919,0,4272128,25600667648,26346868736,3935880,61478,0,2,0,0,0,394,258,134,0,140,2,136,0,16,13,1,0 
11/30/2023 22:31:32.596,14.434702491040518,7428,2909,0,4272128,25600667648,26346868736,3946760,61477,0,3,1,0,0,385,258,125,0,132,2,128,0,12,10,0,0 
11/30/2023 22:32:33.000,8.0107331069572236,7457,2901,0,4272128,25600667648,26346868736,3961704,61476,0,2,0,0,0,381,255,124,0,123,2,119,0,14,12,0,0 
11/30/2023 22:33:32.669,11.584237476845971,7417,2913,0,4272128,25600667648,26346868736,3956200,61479,0,2,0,0,0,394,259,133,0,126,2,122,0,12,10,0,0 
11/30/2023 22:34:32.911,11.323886739242273,7436,2907,0,4272128,25600667648,26346868736,3949640,61477,0,2,0,0,0,402,256,144,0,169,2,165,0,14,12,0,0 
11/30/2023 22:35:33.603,15.163875791950876,7405,2911,0,4272128,25600667648,26346868736,3944712,61474,0,2,0,0,0,389,258,129,0,121,2,117,0,10,8,0,0 
11/30/2023 22:36:33.924,12.512958403524689,7422,2906,0,4272128,25600667648,26346868736,3933784,61477,0,2,0,0,0,374,253,119,0,115,2,111,0,10,8,0,0 
11/30/2023 22:37:33.619,12.184683950040309,7460,2906,0,4272128,25600667648,26346868736,3939544,61476,0,2,0,0,0,391,257,132,0,164,2,160,0,16,14,0,0 
11/30/2023 22:38:33.099,15.152235692624105,7448,2897,0,4272128,25600667648,26346868736,3930840,61475,0,2,0,0,0,393,257,134,0,142,2,138,0,12,10,0,0 
11/30/2023 22:39:32.625,8.4476510595132499,7453,2898,0,4272128,25600700416,26346934272,3942232,61475,0,2,0,0,0,393,255,136,0,165,2,161,0,12,10,0,0 
11/30/2023 22:40:32.700,11.132420717460679,7444,2902,0,4272128,25600700416,26346934272,3941992,61475,0,2,0,0,0,378,255,121,0,110,2,106,0,12,10,0,0 
11/30/2023 22:41:32.824,10.085036502460042,7466,2891,0,4272128,25600700416,26346934272,3944328,61474,0,3,0,1,0,377,253,122,0,120,2,116,0,12,10,0,0 
11/30/2023 22:42:33.355,12.341583925001842,7479,2891,0,4272128,25600700416,26346934272,3944120,61475,0,2,0,0,0,391,254,135,0,141,2,137,0,12,10,0,0 
11/30/2023 22:43:33.554,10.436276113978614,7478,2890,0,4272128,25600733184,26346934272,3937272,61475,0,2,0,0,0,395,255,138,0,145,2,141,0,14,12,0,0 
11/30/2023 22:44:33.395,10.49471457948431,7430,2892,0,4272128,25600733184,26346934272,3943432,61474,0,2,0,0,0,390,254,134,0,142,2,138,0,12,10,0,0 
11/30/2023 22:45:34.638,28.257136344693478,7312,2902,0,4272128,25600733184,26346934272,3936776,61474,0,2,0,0,0,382,253,127,0,105,2,101,0,12,10,0,0 
11/30/2023 22:46:34.718,9.9884398571256643,7414,2892,0,4272128,25600765952,26346934272,3939112,61475,0,2,0,0,0,379,251,126,0,144,2,140,0,12,10,0,0 
11/30/2023 22:47:33.096,9.6386672155520881,7434,2892,0,4272128,25600765952,26346934272,3944776,61477,0,2,0,0,0,388,252,134,0,172,2,168,0,14,12,0,0 
11/30/2023 22:48:32.810,9.5379139421636889,7436,2882,0,4272128,25600765952,26346934272,3924264,61467,0,2,0,0,0,380,251,127,0,126,2,122,0,10,8,0,0 
11/30/2023 22:49:33.427,9.780777528226281,7460,2879,0,4272128,25600765952,26346934272,3924312,61465,0,2,0,0,0,389,250,137,0,143,2,139,0,12,10,0,0 
11/30/2023 22:50:34.311,12.368479830392543,7405,2886,0,4272128,25600765952,26346934272,3936088,61464,0,2,0,0,0,379,250,127,0,121,2,117,0,14,12,0,0 
11/30/2023 22:51:33.394,12.620202301606543,7418,2884,0,4272128,25600765952,26346934272,3932312,61464,0,2,0,0,0,382,248,132,0,155,4,149,0,12,10,0,0 
11/30/2023 22:52:33.076,19.51645538178002,7409,2878,0,4272128,25600765952,26346934272,3942536,61463,0,2,0,0,0,377,248,127,0,122,2,118,0,14,12,0,0 
11/30/2023 22:53:33.652,10.466123338050314,7445,2884,0,4272128,25600765952,26346934272,3927144,61465,0,10,0,8,0,395,251,142,0,153,4,147,0,14,12,0,0 
11/30/2023 22:54:32.457,12.327547338621137,7415,2874,0,4272128,25600765952,26346934272,3924696,61459,0,2,0,0,0,388,249,137,0,157,2,153,0,12,10,0,0 
11/30/2023 22:55:33.052,10.120690600261339,7397,2887,0,4272128,25600765952,26346934272,3937112,61463,0,2,0,0,0,378,250,126,0,125,2,121,0,12,10,0,0 
11/30/2023 22:56:34.211,9.9479733237518797,7451,2874,0,4272128,25600770048,26346934272,3931288,61458,0,2,0,0,0,377,245,130,0,171,6,163,0,15,13,0,0 
11/30/2023 22:57:34.434,13.512401607207902,7408,2872,0,4272128,25600737280,26346868736,3929128,61458,0,2,0,0,0,379,248,129,0,158,2,154,0,14,12,0,0 
11/30/2023 22:58:33.752,9.5249026450128333,7409,2866,0,4272128,25600737280,26346868736,3918136,61454,0,2,0,0,0,382,248,132,0,144,2,140,0,14,12,0,0 
11/30/2023 22:59:33.032,20.423403148814668,7414,2859,0,4272128,25600737280,26346868736,3920392,61449,0,2,0,0,0,381,244,135,0,161,2,157,0,12,10,0,0 
11/30/2023 23:00:32.824,10.429215403739612,7428,2861,0,4272128,25600737280,26346868736,3911272,61446,0,2,0,0,0,359,244,113,0,113,2,109,0,10,8,0,0 
11/30/2023 23:01:32.584,10.603294417062825,7429,2857,0,4272128,25600737280,26346868736,3916744,61442,0,2,0,0,0,391,243,146,0,144,2,140,0,14,12,0,0 
11/30/2023 23:02:32.948,9.1442616197891962,7415,2841,0,4272128,25600737280,26346868736,3910088,61437,0,2,0,0,0,372,243,127,0,143,2,139,0,12,10,0,0 
11/30/2023 23:03:33.609,11.037521348770818,7428,2831,0,4272128,25600737280,26346868736,3906696,61431,0,2,0,0,0,351,236,113,0,127,2,123,0,10,8,0,0 
11/30/2023 23:04:33.549,9.1448046107182162,7435,2827,0,4272128,25600737280,26346868736,3899224,61428,0,2,0,0,0,345,231,112,0,109,2,105,0,10,8,0,0 
11/30/2023 23:05:33.663,12.596713503112532,7429,2825,0,4272128,25600737280,26346868736,3905224,61422,0,2,0,0,0,331,232,97,0,79,2,75,0,10,8,0,0 
11/30/2023 23:06:32.760,11.401456571509183,7423,2814,0,4272128,25600737280,26346868736,3894024,61420,0,2,0,0,0,333,226,105,0,111,2,107,0,8,6,0,0 
11/30/2023 23:07:33.116,11.17076026445033,7407,2793,0,4272128,25600737280,26346868736,3892232,61407,0,2,0,0,0,348,224,122,0,164,2,160,0,12,10,0,0 
11/30/2023 23:08:32.601,10.349547721225171,7420,2781,0,4272128,25600737280,26346868736,3876392,61399,0,2,0,0,0,320,219,99,0,102,2,98,0,12,10,0,0 
11/30/2023 23:09:32.563,9.6735693633296815,7430,2777,0,4272128,25600770048,26346938368,3879336,61397,0,2,0,0,0,329,215,112,0,112,2,108,0,10,8,0,0 
11/30/2023 23:10:33.994,11.828057328470475,7433,2785,0,4272128,25600770048,26346938368,3875752,61397,0,2,0,0,0,319,215,102,0,101,2,97,0,10,8,0,0 
11/30/2023 23:11:33.655,11.526280778631426,7440,2773,0,4272128,25600802816,26346938368,3873176,61396,0,2,0,0,0,320,214,104,0,108,2,104,0,10,8,0,0 
11/30/2023 23:12:33.454,14.953003998834014,7435,2767,0,4272128,25600802816,26346938368,3879704,61392,0,2,0,0,0,323,212,109,0,101,2,97,0,12,10,0,0 
11/30/2023 23:13:32.767,6.8922493833604488,7419,2764,0,4272128,25600802816,26346938368,3876216,61390,0,2,0,0,0,313,213,98,0,103,2,99,0,12,10,0,0 
11/30/2023 23:14:32.615,7.6427486713596444,7447,2762,0,4272128,25600802816,26346938368,3880280,61388,0,2,0,0,0,326,210,114,0,125,2,121,0,10,8,0,0 
11/30/2023 23:15:33.025,9.6542306622440339,7432,2768,0,4272128,25600802816,26346938368,3866904,61385,0,2,0,0,0,313,210,101,0,99,2,95,0,9,7,0,0 
11/30/2023 23:16:32.663,13.191141818954243,7413,2760,0,4272128,25600802816,26346938368,3866648,61384,0,2,0,0,0,304,208,94,0,87,2,83,0,10,8,0,0 
11/30/2023 23:17:33.790,14.30545766946908,7454,2757,0,4272128,25600802816,26346938368,3866696,61384,0,3,0,1,0,321,209,110,0,137,2,133,0,14,12,0,0 
11/30/2023 23:18:33.289,9.2936249905834156,7439,2756,0,4272128,25600802816,26346938368,3874696,61385,0,2,0,0,0,316,210,104,0,110,2,106,0,12,10,0,0 
11/30/2023 23:19:33.218,14.6663072906429,7443,2761,0,4272128,25600802816,26346938368,3869528,61384,0,6,0,4,0,326,207,117,0,140,2,136,0,10,8,0,0 
11/30/2023 23:20:32.547,12.448682462838933,7418,2762,0,4272128,25600802816,26346938368,3865272,61382,0,2,0,0,0,300,208,90,0,82,4,76,0,8,6,0,0 
11/30/2023 23:21:32.738,6.8755412985747277,7410,2754,0,4272128,25600802816,26346938368,3879784,61382,0,2,0,0,0,307,207,98,0,93,2,89,0,10,8,0,0 
11/30/2023 23:22:33.804,8.0892720353251573,7428,2762,0,4272128,25600802816,26346938368,3865048,61384,0,2,0,0,0,323,209,112,0,116,2,112,0,14,12,0,0 
11/30/2023 23:23:32.890,8.5837245432820666,7425,2751,0,4272128,25600835584,26346938368,3870760,61382,0,2,0,0,0,313,209,102,0,118,2,114,0,14,12,0,0 
11/30/2023 23:24:33.417,12.837169030969676,7435,2753,0,4272128,25600835584,26346938368,3866488,61383,0,2,0,0,0,311,205,104,0,102,2,98,0,8,6,0,0 
11/30/2023 23:25:33.965,9.0354856569711988,7428,2762,0,4272128,25600835584,26346938368,3866280,61380,0,2,0,0,0,303,208,93,0,74,2,70,0,10,8,0,0 
11/30/2023 23:26:33.304,13.924738221470079,7430,2745,0,4272128,25600835584,26346938368,3868008,61377,0,2,0,0,0,309,205,102,0,111,2,107,0,10,8,0,0 
11/30/2023 23:27:32.688,9.3059889297798843,7444,2750,0,4272128,25600802816,26346868736,3869416,61376,0,2,0,0,0,320,206,112,0,160,4,154,0,12,10,0,0 
11/30/2023 23:28:32.385,9.3987952001578492,7480,2743,0,4272128,25600802816,26346868736,3858392,61373,0,2,0,0,0,302,207,93,0,88,2,84,0,11,9,0,0 
11/30/2023 23:29:32.769,10.259569170098148,7440,2746,0,4272128,25600802816,26346868736,3860680,61376,0,2,0,0,0,312,206,104,0,110,2,106,0,8,6,0,0 
11/30/2023 23:30:33.176,9.6543271963653972,7415,2756,0,4272128,25600802816,26346868736,3860520,61373,0,2,0,0,0,306,205,99,0,101,2,97,0,12,10,0,0 
11/30/2023 23:31:34.121,9.4685555883670443,7433,2750,0,4272128,25600802816,26346868736,3858776,61375,0,2,0,0,0,306,203,101,0,105,2,101,0,8,6,0,0 
11/30/2023 23:32:33.597,12.642280084751867,7426,2737,0,4272128,25600835584,26346868736,3855480,61367,0,2,0,0,0,309,202,105,0,95,2,91,0,10,8,0,0 
11/30/2023 23:33:33.137,18.295721900110806,7420,2735,0,4272128,25600835584,26346868736,3851288,61365,0,2,0,0,0,300,203,95,0,108,2,104,0,10,8,0,0 
11/30/2023 23:34:32.528,11.749446292019151,7398,2733,0,4272128,25600835584,26346868736,3860072,61363,0,2,0,0,0,307,200,105,0,115,2,111,0,12,10,0,0 
11/30/2023 23:35:32.387,9.9157450972319872,7436,2743,0,4272128,25600835584,26346868736,3856504,61364,0,2,0,0,0,299,202,95,0,93,2,89,0,8,6,0,0 
11/30/2023 23:36:32.674,8.150915383122026,7454,2722,0,4272128,25600835584,26346868736,3852408,61356,0,2,0,0,0,295,199,94,0,92,2,88,0,8,6,0,0 
11/30/2023 23:37:32.895,9.9748454424521746,7457,2725,0,4272128,25600835584,26346868736,3850264,61360,0,2,0,0,0,309,198,109,0,135,2,131,0,12,10,0,0 
11/30/2023 23:38:33.959,8.9469824348489713,7405,2724,0,4272128,25600835584,26346868736,3842456,61361,0,2,0,0,0,301,200,99,0,101,2,97,0,10,8,0,0 
11/30/2023 23:39:33.499,10.825767120210006,7478,2720,0,4272128,25600868352,26346934272,3854104,61360,0,2,0,0,0,308,196,110,0,124,2,120,0,10,8,0,0 
11/30/2023 23:40:33.364,26.761730249096725,7455,2730,0,4272128,25600868352,26346934272,3847976,61360,0,2,0,0,0,284,197,85,0,72,2,68,0,8,6,0,0 
11/30/2023 23:41:32.355,10.002453080931639,7419,2714,0,4272128,25600868352,26346934272,3841672,61355,0,2,0,0,0,292,194,96,0,96,2,92,0,10,8,0,0 
11/30/2023 23:42:32.905,8.0844762690166831,7403,2713,0,4272128,25600868352,26346934272,3842248,61353,0,2,0,0,0,308,194,112,0,116,2,112,0,12,10,0,0 
11/30/2023 23:43:32.539,9.6126004706145416,7418,2711,0,4272128,25600868352,26346934272,3844344,61354,0,2,0,0,0,297,197,98,0,118,2,114,0,16,14,0,0 
